0,00149366611450247 
0,000609823107474588 
0,000507632877992889 
0,00473044259768781 
0,00790916977193183 
0,0106448170077866 
0,0107213832389543 
0,0146732314793579 
0,0126803895644814 
0,0130300575143198 
0,013986894768126 
0,0109744898554006 
0,0159686599469196 
0,00706708155391229 
0,0123583777618191 
0,015241641896391 
0,0105941808213831 
0,0190156123940808 
0,0169981438854171 
0,0385246779669207 
0,0198429048723056 
0,098080589039933 
0,131726616932799 
0,0242625407073724 
0,148947117174884 
0,111751312250407 
0,036178054510464 
0,0823157697815603 
0,0323257449452518 
0,10501386541855 
0,0563228237846712 
0,0716375820282216 
0,0466054732352958 
0,0427889802456582 
0,0499509152868561 
0,0316894713217908 
0,0382982481361663 
0,0154102245934746 
0,0423840627419068 
0,0187766582059818 
0,0339688188756629 
0,0315998212789739 
0,0394231992706739 
0,0346288542876972 
0,0464843694668491 
0,119959157399846 
0,107596510485074 
0,245374550700277 
0,211635470847408 
0,418484736184545 
0,248515314298051 
0,0948118753152706 
0,0902390885600188 
0,0508040686592969 
0,0750224481814501 
0,0243500139732263 
0,0328276724455651 
0,0618708692844617 
0,029360581497821 
0,036382775724712 
0,0372640207149691 
0,029002191863811 
0,0444403235547881 
0,0289010067040407 
0,0522481759142092 
0,0141871270388506 
0,020620610923646 
0,0324903683757754 
0,0342462152485821 
0,0161718117045899 
0,0302865555049799 
0,0817698474766821 
0,0444780352310309 
0,0930082893949511 
0,0684457665958936 
0,0880955897826447 
0,10322025219355 
0,00983313646021372 
0,0399681644939429 
0,0381902966169428 
0,0753183560181899 
0,0356640115635614 
0,124238907949946 
0,102414310844687 
0,0775191609651119 
0,227173276161861 
0,196074403676483 
0,328424881574281 
0,480950787646617 
0,0662888179271891 
0,202089845647041 
0,0581236209468549 
0,186930612184029 
0,0678418241889124 
0,090920958346303 
0,0696571073689561 
0,00998584427573392 
0,0443938136977388 
0,0681307963588148 
0,0435926026717728 
0,065410826764437 
0,0921914868100106 
0,0153536224369695 
0,0390294643619687 
0,0890094911173209 
0,0268208498048248 
0,101956774223016 
0,124617766489264 
0,129252070145677 
0,147392485458584 
0,0160592059542121 
0,108940207017809 
0,135590830132094 
0,13974211095778 
0,209796936397045 
0,143785078764955 
0,321772993012801 
0,21031887872333 
0,065933065625911 
0,0492402540672976 
0,219414156508303 
0,246134857409996 
0,232845962667961 
0,0979325375831433 
0,320981717666136 
0,207337641880327 
0,16318042901666 
0,0907776086125894 
0,136295804340261 
0,0326310514016281 
0,0300529906507942 
0,13248450095678 
0,317947609509202 
0,2152283749428 
0,461212780395664 
0,533443388926423 
1,11822563105581 
0,764616320458954 
0,192946069724586 
0,243207386186565 
0,340276116047134 
0,419079794643373 
0,552720414199853 
0,0224738406662595 
0,176058716455072 
0,265152182342551 
0,379670026711821 
0,429196376999661 
0,414312514676177 
0,11028518815615 
0,176221957545886 
0,38417463131046 
0,272593298024457 
0,0973574330914514 
0,153634308154878 
0,30286037482704 
0,165203182685059 
0,0955683794900805 
0,344947388072505 
0,169244394311416 
0,270097584552933 
0,205331422089373 
0,62121137449367 
0,555431560110164 
0,34031371743952 
0,206515818171802 
0,320388956375409 
0,253935716790568 
0,208582957527732 
0,10341886571612 
0,112159888978653 
0,0557027211443213 
0,252508674562101 
0,164524817068823 
0,0398249662930328 
0,0671566280366138 
0,108617092428943 
0,09219927588076 
0,0417342749708795 
0,0382143147181797 
0,0766237457450536 
0,0590637603552657 
0,0826839758507128 
0,0881015308781774 
0,0117464066850943 
0,0588866829894992 
0,105271595953872 
0,0669049696172886 
0,0378470668225813 
0,042066169336081 
0,097051924928186 
0,0885377564385054 
0,0541324265602386 
0,0976224628570404 
0,0545227018766292 
0,0107244336108066 
0,0650089482458822 
0,063252368145491 
0,0487661569907202 
0,0568883258941555 
0,0557538380904575 
0,0661090234253582 
0,0590214134494063 
0,0204086034268105 
0,0219153134479634 
0,00429551810693358 
0,0342768581519714 
0,0274142858364676 
0,0187938793653526 
0,0203275033019552 
0,046806336950949 
0,0141187505661953 
0,0233559193495923 
0,00598338495401138 
