[0][0]-5,88416209882716
[0][1]-2,59145458370998
[0][2]2,97019489148799
[0][3]1,21636014873217
[0][4]2,93656494591067
[0][5]3,69062023202217
[0][6]-3,52503631236059
[0][7]-4,19881027655683
[0][8]-7,14641779760196
[0][9]-5,36894119610934
[0][10]-4,49550903796799
[0][11]-7,81774203630669
[0][12]-7,27143422598885
[0][13]-4,05226257314568
[0][14]-4,84297898616602
[0][15]-0,735309048464872
[0][16]5,723704172098
[0][17]-7,35359410764779
[0][18]-11,9588865489501
[0][19]-9,16404037825076
[0][20]4,82656613913755
[0][21]6,72339529771531
[0][22]8,27262933443313
[0][23]9,1458264959403
[0][24]9,0154004600779
[0][25]7,80815472420314
[0][26]6,77289335667985
[0][27]5,53351093371609
[0][28]4,33286744085976
[0][29]2,4768780612749
[0][30]2,00919218468271
[0][31]4,18919739482539
[0][32]1,90462794941136
[0][33]1,50029453638198
[0][34]1,00401557296163
[0][35]3,08686369796263
[0][36]0,591510102978402
[0][37]2,149017303199
[0][38]2,3167283739259
[0][39]0,796044766338431
[0][40]0,39612264220114
[0][41]-3,13662465325163
[0][42]-2,16515176945553
[0][43]0,969935876079395
[0][44]-1,23777584388829
[0][45]-5,48051291313962
[0][46]-3,3977016473982
[0][47]-0,329219209094839
[0][48]2,89029253476756
[0][49]-0,987190221672668
[0][50]-2,1086541040488
[1][0]-5,1654332396897
[1][1]0,543808062531639
[1][2]-1,2452989456992
[1][3]-0,984600984960177
[1][4]-2,11936123921647
[1][5]-2,44594318591728
[1][6]-2,68939979308519
[1][7]-1,15498402299004
[1][8]-2,54491501123162
[1][9]-3,13672677571046
[1][10]-1,62102669073413
[1][11]-1,91635719024329
[1][12]-2,97302832221886
[1][13]-1,99470505885598
[1][14]-0,980947987497967
[1][15]-4,55737577990151
[1][16]-2,7836444047746
[1][17]-11,3673936238776
[1][18]-13,5822631210919
[1][19]-8,82201812066499
[1][20]-3,35411742741233
[1][21]-2,00549363904417
[1][22]-0,670255055037418
[1][23]0,0914077296375981
[1][24]0,131740436438667
[1][25]-0,527512923783555
[1][26]-0,0228218526623318
[1][27]0,311209300646224
[1][28]0,791107455033607
[1][29]2,22126155812821
[1][30]2,63111147899159
[1][31]4,15915209451677
[1][32]5,36021748678485
[1][33]3,16072986865863
[1][34]3,36772231511521
[1][35]5,07955441479122
[1][36]3,46187859678783
[1][37]4,36926594669026
[1][38]5,45842283564506
[1][39]4,44560924723526
[1][40]4,68856109413355
[1][41]4,35881326399219
[1][42]3,57752959710359
[1][43]1,70977692294246
[1][44]2,45224736125157
[1][45]0,729237097440402
[1][46]2,13474536409486
[1][47]2,73014301172115
[1][48]2,50593286113968
[1][49]3,90458907403777
[1][50]4,28984992081095
