[0]0
[1]0,0001831055
[2]0,0001525879
[3]-3,051758E-05
[4]-0,000579834
[5]-0,0003356934
[6]-0,0001525879
[7]0,0001220703
[8]-0,0001831055
[9]0,0002441406
[10]0,0004882813
[11]0,0005493164
[12]0,0001220703
[13]0,0004272461
[14]0,0003967285
[15]-0,0001831055
[16]-0,0004272461
[17]-0,0004577637
[18]-6,103516E-05
[19]-0,0004272461
[20]-0,0004882813
[21]0,0001220703
[22]-0,0003356934
[23]0,0003662109
[24]-6,103516E-05
[25]-0,0001220703
[26]-0,0001525879
[27]-0,0002441406
[28]-0,0003356934
[29]-0,0003662109
[30]6,103516E-05
[31]-0,0002746582
[32]0,0001831055
[33]0,0002441406
[34]0,0005493164
[35]6,103516E-05
[36]-6,103516E-05
[37]-0,0003356934
[38]-0,0003356934
[39]-0,0007629395
[40]-3,051758E-05
[41]-0,0003662109
[42]-3,051758E-05
[43]-3,051758E-05
[44]0,0001525879
[45]0,000213623
[46]6,103516E-05
[47]-0,0004882813
[48]-0,0003356934
[49]-0,0003967285
[50]9,155273E-05
[51]-0,0001831055
[52]0,0001831055
[53]0,0004882813
[54]0,0003662109
[55]0,000213623
[56]-0,0002746582
[57]-0,0002746582
[58]-0,0001525879
[59]0
[60]-0,0003051758
[61]-0,0003051758
[62]-3,051758E-05
[63]0,0001525879
[64]-9,155273E-05
[65]-0,0003662109
[66]-0,0004577637
[67]-3,051758E-05
[68]-0,0005493164
[69]-0,000579834
[70]-0,0002441406
[71]-0,0003356934
[72]0,0003051758
[73]0,0003356934
[74]0,0003967285
[75]0,0001831055
[76]0,0002746582
[77]0,0003662109
[78]0,0002441406
[79]-0,0004272461
[80]-0,0001831055
[81]0
[82]0,0003356934
[83]0,0005493164
[84]-0,0002746582
[85]0,0004882813
[86]0,0003967285
[87]-0,0001220703
[88]-0,0004272461
[89]-0,0006713867
[90]-0,0002746582
[91]0,000213623
[92]0,0003662109
[93]-0,0002441406
[94]0,0002441406
[95]0,0003051758
[96]0,0002746582
[97]-6,103516E-05
[98]-0,0005493164
[99]-0,0004577637
[100]0,0002441406
[101]0,0004882813
[102]-0,0003051758
[103]-0,0002746582
[104]-0,0001831055
[105]0,0003051758
[106]0,0003967285
[107]-0,0003662109
[108]-0,0003662109
[109]-6,103516E-05
[110]0
[111]-0,000579834
[112]-0,0003356934
[113]-0,0004882813
[114]-9,155273E-05
[115]0,0002441406
[116]-0,0002441406
[117]-0,0004272461
[118]-0,0003662109
[119]0,0001525879
[120]-0,0003356934
[121]-0,0006103516
[122]-0,0003967285
[123]0,0003051758
[124]0,0003356934
[125]-0,0003356934
[126]-0,0006713867
[127]-0,0005187988
[128]0,0004577637
[129]-3,051758E-05
[130]0
[131]-0,0004882813
[132]9,155273E-05
[133]0,0003356934
[134]0,0005187988
[135]0,0001525879
[136]-0,0002441406
[137]9,155273E-05
[138]0,0006713867
[139]0,0001220703
[140]-0,0006713867
[141]-0,000213623
[142]-9,155273E-05
[143]0,0003967285
[144]-0,0004882813
[145]-0,0004882813
[146]-0,000213623
[147]0,0003662109
[148]0,0007629395
[149]-0,000213623
[150]-0,0004882813
[151]0,000213623
[152]0,0004882813
[153]0,0001831055
[154]-0,0005187988
[155]-0,0004577637
[156]0,0004577637
[157]0,0001525879
