[0][0]0,0464565705180208
[0][1]0,0479680534928071
[0][2]0,0421429608021554
[0][3]0,026181587541334
[0][4]0,0639373789003781
[0][5]0,0814236883246595
[0][6]0,0498505677446345
[0][7]0,0488868957378809
[0][8]0,0188804839145301
[0][9]0,0823540585111186
[0][10]0,0460534252348802
[0][11]0,0174028268461907
[0][12]0,0539290336571142
[0][13]0,0763118579358656
[0][14]0,0687889674532182
[0][15]0,0456018191868303
[0][16]0,0466552218646449
[0][17]0,0358843189441921
[0][18]0,122242606472246
[0][19]0,0467795752864496
[0][20]0,0138896234954806
[0][21]0,0620420008480737
[0][22]0,0930853895929758
[0][23]0,0812100378740306
[0][24]0,0594949552490144
[0][25]0,0998795472455632
[0][26]0,0908975342340573
[0][27]0,0248585823323336
[0][28]0,0427678248086184
[0][29]0,0432802207626421
[0][30]0,0793182848045152
[0][31]0,050379904996487
[0][32]0,0614722364071717
[0][33]0,0521087079017252
[0][34]0,0677878464762571
[0][35]0,0467369988833603
[0][36]0,045489279166843
[0][37]0,0461163129892668
[0][38]0,0489640872945428
[0][39]0,0489003536010756
[0][40]0,0400335837040932
[0][41]0,0317515132221238
[0][42]0,0383226258772494
[0][43]0,0474470603994468
[0][44]0,0409486200801032
[0][45]0,0442151217481328
[0][46]0,0401788768464287
[0][47]0,0283268483330157
[0][48]0,0311602564167405
[0][49]0,0274497541731708
[0][50]0,0597633772512046
[0][51]0,0546488967555965
[0][52]0,0512292552685984
[0][53]0,0408828491740051
[0][54]0,0500548869716757
[0][55]0,0725179622432396
[0][56]0,000756377899988542
[0][57]0,0285145528059953
[0][58]0,0086914250263178
[0][59]0,0184031787174297
[1][0]0,0177630758576634
[1][1]0,0267724559777617
[1][2]0,0109956718649948
[1][3]0,0451010210108983
[1][4]0,0110208141411925
[1][5]0,00866259109177978
[1][6]0,0123804443502866
[1][7]0,120613264477912
[1][8]0,177787260559303
[1][9]0,0874597147146087
[1][10]0,0386557433450394
[1][11]0,0146887303386175
[1][12]0,00842579606301586
[1][13]0,030410853594161
[1][14]0,0260198011729504
[1][15]0,00959155496889198
[1][16]0,0280890256024288
[1][17]0,0186295903271918
[1][18]0,0543645887970115
[1][19]0,0776990845609671
[1][20]0,0390514023127619
[1][21]0,0422755176768295
[1][22]0,0430438068289064
[1][23]0,0605204665761846
[1][24]0,0649265930661394
[1][25]0,0287937377312126
[1][26]0,0253296933155086
[1][27]0,0361515803812458
[1][28]0,0235608477638566
[1][29]0,0370596675821998
[1][30]0,0107116496568629
[1][31]0,0142465514676788
[1][32]0,00517479020486189
[1][33]0,01970708888505
[1][34]0,00927758492719839
[1][35]0,0181292486049761
[1][36]0,0231902376872219
[1][37]0,0194868066003855
[1][38]0,0241081403083772
[1][39]0,0209465713471609
[1][40]0,0194973745021589
[1][41]0,00960450128893454
[1][42]0,00652310400960147
[1][43]0,0189262037730888
[1][44]0,0454068177590055
[1][45]0,0216003402361513
[1][46]0,0248533837619895
[1][47]0,0172680309182546
[1][48]0,0178732843064303
[1][49]0,0210340343168249
[1][50]0,0168060744055004
[1][51]0,0258847968989188
[1][52]0,0312214780441124
[1][53]0,0136011803612067
[1][54]0,0192488135177718
[1][55]0,0577550464477006
[1][56]0,0620776502321885
[1][57]0,0184717846457556
[1][58]0,0174181912555324
[1][59]0,00770429652409671
[2][0]0,012416160882576
[2][1]0,0133077676328196
[2][2]0,0255588235877633
[2][3]0,0195344384160167
[2][4]0,0252327413247886
[2][5]0,0259269517807265
[2][6]0,0186129969554289
[2][7]0,120002481437589
[2][8]0,0644002120760965
[2][9]0,0829776801262088
[2][10]0,00930565631424835
[2][11]0,0080962783587955
[2][12]0,0155853416635902
[2][13]0,0224677668072114
[2][14]0,00968083314463291
[2][15]0,00635663585704353
[2][16]0,027780842559051
[2][17]0,0363309291995305
[2][18]0,0437229706553786
[2][19]0,066675137274987
[2][20]0,0321978948838454
[2][21]0,0516804271320682
[2][22]0,0482381812807991
[2][23]0,0288001118892922
[2][24]0,0397948434246832
[2][25]0,0132378691948318
[2][26]0,0315688187307187
[2][27]0,0296372191164816
[2][28]0,00564878646882565
[2][29]0,00890944439658356
