[0][0]9,07354892930094E-05
[0][1]9,36876044781389E-05
[0][2]8,23104703167096E-05
[0][3]5,1135913166668E-05
[0][4]0,000124877693164801
[0][5]0,0001590306412591
[0][6]9,73643901262403E-05
[0][7]9,54822182380505E-05
[0][8]3,6875945145566E-05
[0][9]-0,000160847770529528
[0][10]-8,99480961618753E-05
[0][11]3,39898961839663E-05
[0][12]0,000105330143861551
[0][13]0,000149046597530988
[0][14]0,000134353452057067
[0][15]8,90660530992778E-05
[0][16]9,11234802043845E-05
[0][17]7,00865604378752E-05
[0][18]0,000238755090766106
[0][19]9,13663579813472E-05
[0][20]2,71281708896103E-05
[0][21]0,000121175782906393
[0][22]0,000181807401548781
[0][23]0,000158613355222716
[0][24]0,000116201084470732
[0][25]0,00019507724071399
[0][26]0,000177534246550894
[0][27]4,85519186178396E-05
[0][28]8,35309078293327E-05
[0][29]8,45316811770353E-05
[0][30]0,000154918525008819
[0][31]9,83982519462635E-05
[0][32]0,000120062961732757
[0][33]0,000101774820120557
[0][34]0,00013239813764894
[0][35]9,12832009440631E-05
[0][36]8,88462483727402E-05
[0][37]9,00709238071616E-05
[0][38]9,56329829971539E-05
[0][39]9,55085031271008E-05
[0][40]7,8190593172057E-05
[0][41]6,20146742619605E-05
[0][42]7,48488786665028E-05
[0][43]9,26700398426695E-05
[0][44]7,99777735939517E-05
[0][45]8,6357659664322E-05
[0][46]7,8474368840681E-05
[0][47]5,53258756504214E-05
[0][48]6,08598758139463E-05
[0][49]5,36128011194743E-05
[0][50]0,000116725346193759
[0][51]0,000106736126475774
[0][52]0,000100057139196481
[0][53]7,98493147929787E-05
[0][54]9,77634511165542E-05
[0][55]0,000141636645006327
[0][56]1,47730058591504E-06
[0][57]-5,56924859492095E-05
[0][58]-1,6975439504527E-05
[0][59]3,59437084324799E-05
[1][0]-3,35758658082018E-05
[1][1]-5,18399777710105E-05
[1][2]-2,13151729013731E-05
[1][3]-8,8054142114524E-05
[1][4]-1,6663003208738E-05
[1][5]1,68216417156058E-05
[1][6]-2,49460721932372E-06
[1][7]-0,000190832414956959
[1][8]-0,000290135997134577
[1][9]0,000164304909897662
[1][10]3,42779722302738E-05
[1][11]-1,40507162021456E-05
[1][12]-3,25924869950546E-06
[1][13]-5,55183776582054E-05
[1][14]-4,46479292672192E-05
[1][15]-1,47862055260427E-05
[1][16]-4,91097137895888E-05
[1][17]3,33420737621289E-07
[1][18]5,25062502686463E-05
[1][19]-0,000100319082176683
[1][20]7,28775413843708E-05
[1][21]-5,54303629946979E-05
[1][22]-8,40455482897053E-05
[1][23]0,00010073437032797
[1][24]-9,51130281380791E-05
[1][25]-5,23916621110976E-05
[1][26]-4,63845419322215E-05
[1][27]-6,76036331767346E-05
[1][28]-4,31987072470511E-05
[1][29]-7,22738401883141E-05
[1][30]1,94690683178816E-05
[1][31]-2,7714907045842E-05
[1][32]-9,99767580259459E-06
[1][33]-3,77953805255873E-05
[1][34]-1,81123966830316E-05
[1][35]-3,52035404667853E-05
[1][36]-4,52494704470335E-05
[1][37]-3,71330800587563E-05
[1][38]-4,69825747783593E-05
[1][39]-4,08580960392835E-05
[1][40]-3,74573738966615E-05
[1][41]-1,86158297724383E-05
[1][42]-1,2727132397569E-05
[1][43]-3,13621263151621E-05
[1][44]-8,86834657797994E-05
[1][45]-4,00934868164358E-05
[1][46]-4,85169896372529E-05
[1][47]-3,14705475636314E-05
[1][48]-3,34461482200438E-05
[1][49]-4,06090800738038E-05
[1][50]-2,27254922647119E-05
[1][51]-5,02703108229053E-05
[1][52]-6,09321450077627E-05
[1][53]-1,95906432225236E-05
[1][54]-2,13652159098065E-05
[1][55]-0,000112436360249096
[1][56]5,3016647041208E-05
[1][57]-4,7227667173239E-06
[1][58]2,83367663872385E-05
[1][59]-5,66756181316703E-06
[2][0]-8,70928648703502E-06
[2][1]1,54177903151885E-05
[2][2]-4,92067647675816E-05
[2][3]-1,68357113663015E-05
[2][4]4,44782780398728E-05
[2][5]4,98187507960134E-05
[2][6]3,50295524528581E-05
[2][7]-0,000184069645253848
[2][8]-8,54950949112969E-05
[2][9]-0,000157869294306015
[2][10]-8,14579069847393E-06
[2][11]5,65485769426613E-06
[2][12]2,10194943830501E-05
[2][13]4,34815570929899E-05
[2][14]1,77250950413359E-05
[2][15]1,23516513232864E-05
[2][16]-9,9524233242248E-06
[2][17]-4,42492683181277E-05
[2][18]7,90222885449162E-05
[2][19]3,11487628210148E-05
[2][20]5,70182478147196E-05
[2][21]7,94341437587848E-05
[2][22]1,87402243636826E-05
[2][23]1,11708744584328E-05
[2][24]4,52118285791264E-05
[2][25]-1,7104644834751E-05
[2][26]6,12280939010727E-05
[2][27]-5,77135834242288E-05
[2][28]-1,03920901814759E-05
[2][29]-1,73487134985997E-05
[2][30]5,76110938946997E-05
[2][31]1,60045750541464E-06
[2][32]2,83686433520157E-05
[2][33]9,93955469147139E-06
[2][34]2,46758608027514E-05
[2][35]-2,05747487357237E-05
[2][36]5,40985834068653E-06
[2][37]-1,57747165963215E-05
[2][38]-3,29126080031408E-06
[2][39]1,1548787885357E-05
[2][40]1,93217250472714E-06
[2][41]-2,07061038851953E-05
[2][42]1,15786333673753E-05
[2][43]1,29394672801611E-05
[2][44]-2,467639928742E-05
[2][45]-1,63795402839645E-05
[2][46]7,20218640020288E-06
[2][47]-1,91471735485694E-05
[2][48]-8,38132505294364E-06
[2][49]-1,87381639427803E-05
[2][50]3,38336228961187E-05
[2][51]-3,1719453978631E-06
[2][52]1,32612669846975E-05
[2][53]4,8702666277387E-07
[2][54]-8,34457524081757E-08
[2][55]1,86967568602774E-05
[2][56]-7,37667624669287E-05
[2][57]9,84864929066296E-05
[2][58]-3,13425280543129E-05
[2][59]1,1121505037004E-05
[3][0]6,8717365717869E-06
[3][1]8,80315932072084E-06
[3][2]4,68695463987826E-05
[3][3]-1,79274347249221E-05
[3][4]1,25545542884185E-05
[3][5]5,04608332335309E-05
[3][6]3,3247296768807E-05
[3][7]2,57097877157923E-05
[3][8]3,62906995808998E-05
[3][9]0,000141853119297267
[3][10]9,6230793209033E-05
[3][11]3,95624939266226E-05
[3][12]2,82556070602285E-05
[3][13]-5,96792404409153E-06
[3][14]-2,38437699750681E-06
[3][15]2,24459984960872E-06
[3][16]6,25231127184472E-05
[3][17]9,18704869604672E-05
[3][18]0,000124613372301899
[3][19]-7,34095223903556E-05
[3][20]-4,28275412767579E-05
[3][21]-6,21269396483256E-05
[3][22]2,27329116211513E-05
[3][23]8,21918804231377E-05
[3][24]-8,5339359248167E-05
